A,16,45,0.16926251954211224
A,31,46,-4.436224932481997
A,13,31,-4.967918856434675
C,48,43,0.7705198901233317
B,25,25,4.494094922245426
E,28,40,-1.8814766903395732
B,39,9,2.673419654789633
E,30,42,-2.48782025027168
B,30,16,-1.1377681921727139
C,5,15,-0.43734796262687325
D,9,13,1.358247327264405
A,14,46,0.2952311102844565
C,1,8,-0.2893439398840223
A,23,40,-4.219857736547782
C,42,32,0.00354843091483259
E,20,43,4.432025508065534
A,40,45,0.7043850735424142
E,12,7,-0.21663796250834366
C,22,17,1.9781489334108255
E,15,9,3.9984825017613694
A,24,17,3.8617709367025643
E,42,2,2.3203639602412762
B,41,47,2.673401589043171
A,18,8,4.034507716427132
E,13,11,-2.558534988434131
D,44,34,0.5911544518742116
A,36,18,1.1704510059146003
D,49,45,-0.9542088052214677
E,19,3,-2.1738261595258646
E,28,9,1.6703025002438334
E,44,29,-0.9476461463563348
B,43,4,3.1674746970383696
A,45,31,4.62845649652118
D,32,8,1.8385572672613106
E,31,2,1.7708782576664932
A,28,3,-3.917854903686596
E,13,14,1.3111146595309942
C,12,24,2.447238764736319
A,42,36,-0.2689848596390432
B,24,11,-1.799060312663223
E,1,30,4.767331791784655
B,47,18,4.148123706100986
A,5,23,4.42371762136473
B,19,43,-0.19049181361262058
A,26,27,-2.126102086115227
A,24,43,4.0700320932845315
E,18,32,4.1050141747425455
A,12,17,-3.193583829964491
B,45,17,2.145481742637365
C,16,38,1.0599940004459332
B,36,21,3.139571109913346
C,45,45,-0.3500187501595624
C,31,23,2.0445635233416253
D,41,2,3.3776719522101466
A,41,3,2.927803434861488
E,17,45,3.5285916027094624
B,30,46,4.36273273415565
B,43,36,2.0016861897908784
C,44,21,-0.21421258940695287
C,29,21,1.9280422881122923
E,42,22,4.485315025790449
D,33,3,1.8169738229437375
C,46,23,0.9123369914119217
C,49,30,-0.7198512505015835
A,42,10,-2.4299153139750853
E,40,9,2.106975358167717
C,12,45,0.7286937704718843
A,19,13,2.88169091009612
C,22,47,-1.4679274059579117
E,34,6,2.6504652693831785
E,36,27,0.577439908197765
D,34,9,1.3020021546928833
A,36,38,-0.7668995133304977
E,42,23,2.736151541410506
C,9,13,2.132886392661133
C,17,21,0.4768917652756266
E,5,30,-1.020781484877416
E,19,39,1.805798383879842
E,7,12,-0.30010470451027427
D,31,33,1.3789352350031656
D,41,50,3.401304105633339
D,8,1,-0.03450791443725065
B,12,2,4.0072551772603395
E,14,43,-2.215587880266498
A,48,49,4.897599461647522
C,36,38,0.6811974227202784
D,42,21,1.1409335702745054
A,9,6,-3.9371665245325937
E,32,42,3.497232061799947
B,27,21,4.900376660791371
B,4,27,-1.048453951552133
B,17,4,1.739015760933277
D,37,42,-0.7984179738717085
E,4,6,-2.8648497289859964
B,26,44,2.1998409492758952
A,12,9,0.6476790207153851
E,20,49,-0.4934228220822643
B,28,5,1.0832666885582545
E,24,8,-0.3417612632718994
B,31,45,-1.2338610633848242
A,24,2,-2.965443022968093
E,3,46,4.886154482552779
B,17,24,3.772547414851836
C,47,26,-1.6284465568629334
B,39,39,4.7336481515829565
E,17,8,1.5102762818041136
B,34,28,-1.632294912630952
E,41,23,0.7388967054234925
C,12,10,2.262451986263227
A,39,47,-1.8912010465928342
E,22,19,1.6099143816902828
A,13,18,4.879365768794571
A,18,18,-2.5717701030719144
A,16,37,-1.2697478887956581
B,21,6,3.68694367517754
A,27,43,4.909841175120892
E,45,31,0.7497635410414505
A,40,18,-1.7725415685476662
C,39,41,-1.8952100990642493
E,22,42,3.199265575280756
E,23,25,4.5458460829547604
B,37,31,-1.7998478281360948
E,45,28,2.4702143760716773
B,43,17,-0.41841300717742014
A,35,34,3.4922873003407453
D,43,26,0.4992754260877703
E,15,26,4.049319040529088
E,31,12,4.190091700664251
D,45,39,3.585226285172987
C,40,42,0.43310985402390756
B,50,44,3.232768204325449
C,36,24,-0.9351166117103931
D,30,43,0.4418477590886223
C,38,8,2.0809302143988795
C,37,2,2.3145789470147298
C,32,4,0.8947354787132831
A,24,8,-0.5423588291461199
A,41,16,1.6064157314190624
D,22,12,3.1484848701885273
C,5,6,1.0771487289728618
C,2,11,-1.6575942363036287
A,9,45,0.936834523410587
B,18,43,-0.41706604436129346
D,4,42,4.971734042801095
B,12,49,0.21311712071909383
C,16,41,-1.997914203367539
D,33,24,3.9485727395054786
D,48,10,1.4244052886353158
E,18,33,3.9931434841030864
C,11,28,2.5929091851938733
B,46,43,4.12432290142188
B,2,44,0.37700262948646657
D,43,9,4.876416249352764
B,40,16,2.6358637841237886
B,20,41,2.5856700875719847
C,21,7,1.302527701767807
D,11,18,4.434197638490893
D,19,25,4.201132061016399
C,34,26,1.24590418176345
E,24,48,3.1796750571685664
A,26,22,0.4834014664029649
D,13,28,4.701529246970242
B,26,42,-0.8167911511986574
C,29,9,2.8028374182201823
A,5,9,0.44988739503608244
C,45,5,-1.1224679045015118
A,48,4,-0.849859729424244
D,32,21,-0.5148179577687895
A,2,50,-4.677554623078399
E,27,41,1.599396170895794
A,30,22,-2.657724017043128
B,1,3,4.51301495457001
D,19,5,1.980685875543264
D,44,17,-0.8408663334813973
A,10,5,0.615827221977904
C,26,14,0.5055693627532842
D,47,22,0.2347214388549146
E,8,1,1.6732271648144605
B,33,15,1.5698065478571293
E,8,13,1.8252116149716233
E,17,41,1.3692660490443451
A,5,22,-0.8467324708721291
B,2,29,-0.14095839500862706
C,47,6,-1.6772640139375237
E,24,39,3.9978866747370416
D,2,36,0.6720392547377927
C,19,34,0.8134871439400904
C,30,4,0.6975230580422904
E,7,39,-2.9504527762149593
B,6,32,-1.2515368048627564
B,46,17,-0.5651532875958498
C,23,34,-1.9632516365713286
C,26,40,0.36755869416679676
E,5,40,1.7306261568495787
E,50,19,-0.8489653197678146
B,34,6,-0.5257275219147324
D,23,16,3.1562059450141344
D,2,43,1.8782437406094177
E,31,46,-1.335814592487881
E,5,15,2.062445230664343
E,21,6,-1.0170203104404907
E,47,37,0.8439378141630574
C,24,29,-0.0005924026916770408
D,28,17,0.9926750194514007
C,50,18,-1.1766369299614432
D,38,46,-0.3918792854083071
C,23,14,0.9177536609271453
E,35,26,-1.0141254572217626
C,27,47,0.4207141863554411
A,41,31,-3.277784561017457
A,13,20,-2.3107752877252317
D,35,39,2.781954279092197
B,29,45,3.5005164350264835
A,14,38,-1.8014328877014774
C,46,47,2.9144487027603514
B,12,48,1.3121478869753882
A,33,26,-0.9828653666225602
A,49,35,-4.2887437518122695
A,47,1,-4.053739628926374
B,24,7,3.9478204209867442
C,13,15,-0.2898600104166946
E,11,23,3.3817982043333332
A,23,26,4.440317473167649
A,12,8,2.681508576323697
A,42,1,-1.1224432341278945
D,9,21,4.754387175517123
E,22,50,1.5533936944836197
A,19,36,0.35079430363112074
D,7,27,2.854071317318348
D,9,4,2.0287713390341553
C,21,45,-1.712067589007125
D,8,22,1.4519281569913751
