1 , 1 , 94.54304414249154
1 , 2 , 7.974437617065474
1 , 3 , 10.254952542413353
1 , 4 , -109.25329189980856
1 , 5 , -21.587648450058666
1 , 6 , 23.476255276469583
1 , 7 , 13.723573839787136
1 , 8 , -26.55841271212015
1 , 9 , 7.062394977245326
1 , 10 , -136.99979689322078
1 , 11 , -29.204746399775853
1 , 12 , -63.80914094709041
1 , 13 , -26.62836148634549
1 , 14 , 28.98644456020712
1 , 15 , -16.266256249535388
1 , 16 , -30.41982604010322
1 , 17 , 35.27011157451619
1 , 18 , 9.764277616845224
1 , 19 , -51.9073494479096
1 , 20 , 101.13451222751598
1 , 21 , -28.47585633847262
1 , 22 , -9.041806807782748
1 , 23 , -55.688968644721555
1 , 24 , 15.029628030054825
1 , 25 , -43.16082322235004
1 , 26 , -65.89071033793815
1 , 27 , -6.6932360250323395
1 , 28 , -11.099891070334284
1 , 29 , -110.30933789830962
1 , 30 , -74.49989125639675
1 , 31 , -76.49462942241111
1 , 32 , 111.38564026644231
1 , 33 , -37.83199951448917
1 , 34 , 120.12355394815202
1 , 35 , -80.45972187832433
1 , 36 , -74.68137141446672
1 , 37 , -64.28534725728584
1 , 38 , 24.872556038125857
1 , 39 , 43.7613823973727
1 , 40 , -87.6524337750155
1 , 41 , 47.20877905740589
1 , 42 , -77.57229590547915
1 , 43 , -90.88910983291267
1 , 44 , -50.87327824630231
1 , 45 , -5.504071717457603
1 , 46 , -95.73148679911958
1 , 47 , -26.35033112585303
1 , 48 , -37.3858318295945
1 , 49 , 77.00302762837383
1 , 50 , 42.18782435336684
2 , 1 , -25.082295325694723
2 , 2 , 112.39358472164356
2 , 3 , -118.57249728286524
2 , 4 , -23.045593732456375
2 , 5 , -53.64404530420595
2 , 6 , 78.7747291580879
2 , 7 , -45.769655127146066
2 , 8 , -48.86064614562489
2 , 9 , 71.80943036800053
2 , 10 , -25.846571148931716
2 , 11 , 46.97297849119384
2 , 12 , -82.93936184855133
2 , 13 , 20.162429864368264
2 , 14 , 93.94305034973618
2 , 15 , -57.19413294577991
2 , 16 , 15.566904717379352
2 , 17 , -150.11046165767075
2 , 18 , -214.13530077200852
2 , 19 , -11.639969374211534
2 , 20 , 52.4797872291855
2 , 21 , -54.96557301628819
2 , 22 , 87.84477241075936
2 , 23 , 101.19386818492465
2 , 24 , 29.793563964443848
2 , 25 , -127.64528506812543
2 , 26 , 122.14895432846058
2 , 27 , 140.66982557612607
2 , 28 , -60.62240063163037
2 , 29 , 82.84033517160772
2 , 30 , -11.932333754447036
2 , 31 , 73.24874236513327
2 , 32 , -115.64978528966672
2 , 33 , -33.57049226253106
2 , 34 , -59.50836384520115
2 , 35 , -50.454685325413465
2 , 36 , 48.76703838759851
2 , 37 , 32.27669766144069
2 , 38 , -26.043546891645306
2 , 39 , 153.05999138633783
2 , 40 , -63.14815585331803
2 , 41 , -51.983051506802155
2 , 42 , 89.40676166719183
2 , 43 , -31.558181968397193
2 , 44 , 27.231529246858102
2 , 45 , -69.68906077554905
2 , 46 , -45.78980519069664
2 , 47 , 32.17768406026522
2 , 48 , -1.635941785780341
2 , 49 , -19.037771202976934
2 , 50 , 2.925968620779075
3 , 1 , 14.831803483816284
3 , 2 , 38.980634072341005
3 , 3 , 39.420192981269395
3 , 4 , -10.308164244898938
3 , 5 , -3.421792809823218
3 , 6 , 64.69432661336883
3 , 7 , 5.264755297777807
3 , 8 , -103.46516777224203
3 , 9 , -63.349882015748655
3 , 10 , -42.785569584226714
3 , 11 , -7.354821695856287
3 , 12 , -13.942671068443154
3 , 13 , 93.9159977016229
3 , 14 , 16.307773979966708
3 , 15 , 5.723983457247559
3 , 16 , 83.18233459895089
3 , 17 , -203.07109255099277
3 , 18 , -20.24538587427233
3 , 19 , -137.77910220018137
3 , 20 , -154.6121727092252
3 , 21 , 12.819979557818513
3 , 22 , -244.14735315484762
3 , 23 , -96.33750555562037
3 , 24 , 3.215273360455604
3 , 25 , -26.90280080231628
3 , 26 , 51.78953533398719
3 , 27 , 27.01126455689127
3 , 28 , 4.204582469366901
3 , 29 , -48.95748114315426
3 , 30 , -88.55699123813798
3 , 31 , 45.48751972395203
3 , 32 , -163.77248961797903
3 , 33 , -31.234865986006753
3 , 34 , 23.676147790409274
3 , 35 , 177.96716277213784
3 , 36 , -38.943416994190116
3 , 37 , 2.305323724559255
3 , 38 , -112.25901156192884
3 , 39 , 195.93776359185787
3 , 40 , -131.52829257180392
3 , 41 , -156.35974466195114
3 , 42 , 52.13529732434016
3 , 43 , 34.747117966340014
3 , 44 , -25.44639603302078
3 , 45 , 150.0314486639446
3 , 46 , 56.00263973130274
3 , 47 , -86.12184978738327
3 , 48 , 30.575157579834215
3 , 49 , 0.5306604057287991
3 , 50 , -0.9409429575982085
4 , 1 , -11.41986921788244
4 , 2 , 93.31687949360234
4 , 3 , 13.64621655155112
4 , 4 , 10.429991201832216
4 , 5 , 30.917981196208
4 , 6 , -63.47920714653743
4 , 7 , 132.4668766089484
4 , 8 , -59.27567053061965
4 , 9 , -44.09701302325181
4 , 10 , -104.01849870652053
4 , 11 , 40.22565799352886
4 , 12 , 34.18797745627886
4 , 13 , -62.53155094998671
4 , 14 , 31.35329081818042
4 , 15 , 7.828133034759203
4 , 16 , -89.71460728742179
4 , 17 , 26.979662194526465
4 , 18 , -32.01331277938972
4 , 19 , -55.53731102354617
4 , 20 , -49.196717458722134
4 , 21 , 106.73959452490631
4 , 22 , -54.05524380357073
4 , 23 , -8.405809675522338
4 , 24 , -151.30612584291327
4 , 25 , -63.01496747214284
4 , 26 , -46.411399886563814
4 , 27 , 2.118967374856675
4 , 28 , -30.969236693461266
4 , 29 , -46.39615792373528
4 , 30 , -51.25232999023089
4 , 31 , 56.58757991142957
4 , 32 , 20.108486118586505
4 , 33 , -102.11872156346735
4 , 34 , -25.335371424962084
4 , 35 , -16.21729201548998
4 , 36 , 9.876771959623417
4 , 37 , 5.4904250942836725
4 , 38 , 2.6541980147751083
4 , 39 , -11.876236263299905
4 , 40 , 19.01030322074423
4 , 41 , 7.439171109388393
4 , 42 , -106.26450734261317
4 , 43 , 71.42122368508335
4 , 44 , 78.75631165829759
4 , 45 , -8.47181654321729
4 , 46 , -62.71364629900896
4 , 47 , -51.76073991947845
4 , 48 , 78.20821592622157
4 , 49 , 44.1858064772036
4 , 50 , -174.0209759372497
5 , 1 , 0.7418854243822219
5 , 2 , -136.44532616340035
5 , 3 , -67.2273478697351
5 , 4 , 9.650316477333794
5 , 5 , -181.08937285993164
5 , 6 , -138.46366889926074
5 , 7 , 153.6235789532082
5 , 8 , 4.480373317363382
5 , 9 , -105.20807124467302
5 , 10 , 61.74413870301456
5 , 11 , -52.95396742949421
5 , 12 , -45.05060250882345
5 , 13 , -28.621549547824866
5 , 14 , 12.997319849301189
5 , 15 , 66.40043501121364
5 , 16 , -34.61009495024349
5 , 17 , -61.44918967675779
5 , 18 , -18.450693244612015
5 , 19 , 34.97855715189161
5 , 20 , -103.44834594841059
5 , 21 , 117.10418946949024
5 , 22 , -100.96469389931367
5 , 23 , 30.77051311518114
5 , 24 , 3.7570144552216873
5 , 25 , 37.966937444345035
5 , 26 , -66.58068580798303
5 , 27 , 108.4707103723803
5 , 28 , -197.26389696003193
5 , 29 , 40.70873452563495
5 , 30 , 95.57165148606572
5 , 31 , 53.92349943910558
5 , 32 , -99.1417920075503
5 , 33 , -24.379429531845833
5 , 34 , -133.038852251948
5 , 35 , -44.304690958649516
5 , 36 , 19.880931693327305
5 , 37 , -44.02895060323444
5 , 38 , -100.91247843449233
5 , 39 , -15.43830971813346
5 , 40 , 50.94582053272363
5 , 41 , -62.98519602855138
5 , 42 , -117.29500252898164
5 , 43 , 10.552457262941799
5 , 44 , -29.330541898324043
5 , 45 , -42.36941715288637
5 , 46 , -13.959502120943299
5 , 47 , -25.90545795683837
5 , 48 , -90.15973857404168
5 , 49 , -152.50814333808268
5 , 50 , -53.59112609771228
6 , 1 , -49.606274873822855
6 , 2 , 150.06973444614923
6 , 3 , 34.696934497960264
6 , 4 , 97.62047159283655
6 , 5 , 57.45052451022444
6 , 6 , 79.81815090348093
6 , 7 , 99.3682206410194
6 , 8 , -100.87381954401027
6 , 9 , -44.818871949923206
6 , 10 , 128.82627146454186
6 , 11 , 148.3144152879948
6 , 12 , 88.81401952480479
6 , 13 , 24.881663569497224
6 , 14 , 75.47967826081181
6 , 15 , -101.80022049035394
6 , 16 , -52.334170464625004
6 , 17 , 34.397713023941996
6 , 18 , -40.58098713150147
6 , 19 , -22.30625675426127
6 , 20 , -54.168431280827974
6 , 21 , 62.27637997590061
6 , 22 , 12.71505053702893
6 , 23 , 45.98741032510093
6 , 24 , -56.33961774349142
6 , 25 , -25.696475603790866
6 , 26 , 37.338423222485396
6 , 27 , 58.28897163774517
6 , 28 , 42.28743017336695
6 , 29 , 1.2107933496735228
6 , 30 , -26.555811150074287
6 , 31 , 64.74230334333197
6 , 32 , -10.130868338531917
6 , 33 , 31.621398655664958
6 , 34 , 47.04819066423408
6 , 35 , 183.53868365386649
6 , 36 , 83.71350257590555
6 , 37 , 42.56033770555268
6 , 38 , 77.4538445986969
6 , 39 , 36.83489162858141
6 , 40 , -18.455744874087316
6 , 41 , -56.79457487660743
6 , 42 , -68.22219011589867
6 , 43 , 62.72444627657155
6 , 44 , 81.72899554038055
6 , 45 , 148.29910386143354
6 , 46 , -2.1365022311709083
6 , 47 , 37.28807563338954
6 , 48 , 20.634788775340418
6 , 49 , 4.692355392063181
6 , 50 , 100.87402301928748
7 , 1 , -16.0662294017202
7 , 2 , -99.79803291164492
7 , 3 , 47.819854924122716
7 , 4 , -21.88206237058575
7 , 5 , 28.301449054400667
7 , 6 , -98.85325657334803
7 , 7 , 28.619076623489363
7 , 8 , -99.27580377365736
7 , 9 , -3.7573490661338553
7 , 10 , -32.551455433260195
7 , 11 , -49.784888315078646
7 , 12 , -129.95197060123297
7 , 13 , -66.00300874998649
7 , 14 , -203.57037986833163
7 , 15 , -56.8701050248885
7 , 16 , -75.44211311741414
7 , 17 , -52.52664640461214
7 , 18 , -98.31316358540394
7 , 19 , -300.72182443797317
7 , 20 , -91.26979845195116
7 , 21 , -75.46330272779616
7 , 22 , 122.44153471958
7 , 23 , -198.64433010131378
7 , 24 , -13.051432486149093
7 , 25 , -64.55727032134213
7 , 26 , -20.631331942918997
7 , 27 , -80.8766318586252
7 , 28 , -100.35433580664106
7 , 29 , -82.43407024456174
7 , 30 , -98.12564233421271
7 , 31 , -137.32847896273503
7 , 32 , 16.973910166549928
7 , 33 , -57.07032099689216
7 , 34 , -5.81097758948472
7 , 35 , 49.89885998649082
7 , 36 , -80.08568963253035
7 , 37 , 37.01162458789744
7 , 38 , 54.206837217003766
7 , 39 , -27.868758603571127
7 , 40 , 13.068623753391378
7 , 41 , 30.168415431945377
7 , 42 , 9.32950876235347
7 , 43 , -42.86755870730544
7 , 44 , 105.236403668103
7 , 45 , 26.796256483852552
7 , 46 , 50.70463554491086
7 , 47 , -64.15225372321645
7 , 48 , 43.61547364062485
7 , 49 , 41.16213697776013
7 , 50 , -13.185523982434706
8 , 1 , -50.8456295761972
8 , 2 , -13.272290415760166
8 , 3 , 19.13591872334715
8 , 4 , -47.8107427152638
8 , 5 , 42.26563983709491
8 , 6 , 89.57288750132412
8 , 7 , -19.93367463358997
8 , 8 , 29.649136251592584
8 , 9 , 16.026210545704245
8 , 10 , 101.73491965256851
8 , 11 , 67.71727811338188
8 , 12 , -57.24773416042872
8 , 13 , -53.60958029439394
8 , 14 , -14.516761211378633
8 , 15 , -87.48579840033179
8 , 16 , 6.14280914695046
8 , 17 , -42.461419671337715
8 , 18 , -62.542526195229
8 , 19 , -55.84459588554824
8 , 20 , -3.7846787119067766
8 , 21 , -64.01268578447265
8 , 22 , -93.04143365305632
8 , 23 , -38.36925138433316
8 , 24 , -14.93125662084277
8 , 25 , 18.01382058651061
8 , 26 , 56.314659957018534
8 , 27 , -6.776272650329073
8 , 28 , -53.321278559501685
8 , 29 , -52.89419980032125
8 , 30 , -27.15849868495534
8 , 31 , 16.430044924656983
8 , 32 , -83.06312423496466
8 , 33 , -64.7855790818489
8 , 34 , 83.85861938674914
8 , 35 , 20.39462764466214
8 , 36 , -54.32298456624767
8 , 37 , -40.7095146552487
8 , 38 , 20.196703178992344
8 , 39 , 4.9911889876443345
8 , 40 , -69.25214420071185
8 , 41 , -3.4806176040706625
8 , 42 , -63.47902623411409
8 , 43 , -13.811413350008108
8 , 44 , -27.65320893973881
8 , 45 , 78.21211072755675
8 , 46 , -14.085499868088519
8 , 47 , -76.02435471809983
8 , 48 , -88.32120509516865
8 , 49 , -96.90626705632157
8 , 50 , 0.8709141206696662
9 , 1 , 80.57531765093321
9 , 2 , 80.75373934211683
9 , 3 , 63.13589756798587
9 , 4 , -29.327451705157007
9 , 5 , 46.92878560636483
9 , 6 , 35.056854693256646
